DateTime,storyindex,Depth,Length,Framedepth,Dir,Attrib,Sort,Graphic,Image,speed,calclength,Direction,sortname,calspeed,framepos
2025-04-07 17:44,3,100,146,79,FALSE,28,4,,,,60,Down,Rainbow,0.14,8
2025-04-07 17:45,3,97,130,80,TRUE,29,4,,¢,,58,Up,Rainbow,0.13,8
2025-04-07 17:45,3,85,32,75,TRUE,30,2,,ìn,,51,Up,Not Fish,0.03,10
2025-04-07 17:45,3,66,103,81,TRUE,31,4,,,,39,Up,Rainbow,0.1,7
2025-04-07 17:54,3,85,106,33,TRUE,32,4,,,,51,Up,Rainbow,0.1,32
2025-04-07 17:58,3,110,67,13,FALSE,33,2,,èq¢,,66,Down,Not Fish,0.06,42
2025-04-07 17:58,3,127,378,68,TRUE,34,4,,,,76,Up,Rainbow,0.37,14
2025-04-07 17:59,3,82,288,79,TRUE,35,4,,,,49,Up,Rainbow,0.28,8
2025-04-07 18:00,3,87,387,42,TRUE,36,2,,,,52,Up,Not Fish,0.38,27
2025-04-07 18:00,3,130,365,64,TRUE,37,4,,,,78,Up,Rainbow,0.36,16
2025-04-07 18:07,3,130,229,83,TRUE,38,2,,,,78,Up,Not Fish,0.22,6
2025-04-07 18:23,3,115,70,66,TRUE,39,2,,,,69,Up,Not Fish,0.07,15
2025-04-07 18:26,3,79,26,79,TRUE,40,4,,,,47,Up,Rainbow,0.02,8
2025-04-07 18:26,0,79,0,0,FALSE,0,4,,,,47,Down,Rainbow,0,49
2025-04-07 18:31,3,70,44,46,FALSE,41,4,,+],,42,Down,Rainbow,0.04,25
2025-04-07 18:33,3,147,161,78,TRUE,42,4,,,,88,Up,Rainbow,0.16,9
2025-04-07 18:35,3,105,174,75,TRUE,43,4,,,,63,Up,Rainbow,0.17,10
2025-04-07 18:37,3,140,341,79,TRUE,44,4,,,,84,Up,Rainbow,0.34,8
2025-04-07 18:49,3,110,277,82,TRUE,45,2,,,,66,Up,Not Fish,0.27,7
2025-04-07 18:49,3,57,37,79,TRUE,46,2,,,,34,Up,Not Fish,0.03,8
2025-04-07 19:44,3,70,42,72,TRUE,47,4,,ìO,,42,Up,Rainbow,0.04,12
2025-04-07 19:51,3,125,145,76,TRUE,48,4,,/,,75,Up,Rainbow,0.14,10
2025-04-07 19:53,3,115,142,83,TRUE,49,4,,,,69,Up,Rainbow,0.14,6
2025-04-07 19:54,3,125,225,83,TRUE,50,4,,,,75,Up,Rainbow,0.22,6
2025-04-07 20:01,3,85,178,84,TRUE,51,2,,,,51,Up,Not Fish,0.17,6
2025-04-07 20:04,3,117,121,80,TRUE,52,2,,,,70,Up,Not Fish,0.12,8
2025-04-08 4:29,3,125,382,70,TRUE,53,4,,,,75,Up,Rainbow,0.38,13
2025-04-08 16:54,3,105,616,71,TRUE,54,2,,,,63,Up,Not Fish,0.61,12
2025-04-08 18:06,3,107,642,72,TRUE,55,4,,,,64,Up,Rainbow,0.64,12
2025-04-08 18:23,3,120,674,72,TRUE,56,4,,,,72,Up,Rainbow,0.67,12
2025-04-08 18:24,3,125,459,76,TRUE,57,4,,,,75,Up,Rainbow,0.45,10
2025-04-09 18:12,3,130,134,77,TRUE,58,4,,,,78,Up,Rainbow,0.13,9
2025-04-09 18:39,3,135,157,75,TRUE,59,4,,,,81,Up,Rainbow,0.15,10
2025-04-10 14:26,3,150,282,77,TRUE,60,4,,,,90,Up,Rainbow,0.28,9
2025-04-10 15:48,3,100,816,72,TRUE,61,4,,,,60,Up,Rainbow,0.81,12
2025-04-10 15:48,0,100,0,0,FALSE,0,4,,,,60,Down,Rainbow,0,49
2025-04-10 22:48,3,62,816,80,FALSE,62,2,,,,37,Down,Not Fish,0.81,8
2025-04-11 15:58,3,142,165,74,TRUE,63,4,,,,85,Up,Rainbow,0.16,11
2025-04-11 16:03,3,147,267,62,TRUE,64,4,,¢,,88,Up,Rainbow,0.26,17
2025-04-11 20:31,3,130,137,84,TRUE,65,4,,,,78,Up,Rainbow,0.13,6
2025-04-12 2:38,3,85,226,79,TRUE,66,4,,,,51,Up,Rainbow,0.22,8
2025-04-12 12:58,3,115,234,72,TRUE,67,4,,,,69,Up,Rainbow,0.23,12
2025-04-12 12:59,3,92,184,64,FALSE,68,4,,,,55,Down,Rainbow,0.18,16
2025-04-12 12:59,3,120,161,71,TRUE,69,4,,,,72,Up,Rainbow,0.16,12
2025-04-12 13:36,3,117,238,60,TRUE,70,4,,,,70,Up,Rainbow,0.23,18
2025-04-12 14:01,3,112,240,76,TRUE,71,4,,,,67,Up,Rainbow,0.24,10
2025-04-12 14:15,3,87,358,74,TRUE,72,4,,,,52,Up,Rainbow,0.35,11
2025-04-12 14:28,3,125,367,75,TRUE,73,4,,,,75,Up,Rainbow,0.36,10
2025-04-12 14:44,3,100,64,80,TRUE,74,4,,,,60,Up,Rainbow,0.06,8
2025-04-12 14:59,3,92,69,79,TRUE,75,4,,¢E?,,55,Up,Rainbow,0.06,8
2025-04-12 14:59,0,92,0,0,FALSE,0,4,,,,55,Down,Rainbow,0,49
2025-04-12 15:00,3,125,234,63,TRUE,76,4,,,,75,Up,Rainbow,0.23,16
2025-04-12 15:03,3,72,186,82,FALSE,77,4,,≠%™,,43,Down,Rainbow,0.18,7
2025-04-12 15:06,3,140,206,61,TRUE,78,4,,,,84,Up,Rainbow,0.2,18
2025-04-12 15:06,3,122,154,62,FALSE,79,4,,-:L,,73,Down,Rainbow,0.15,17
2025-04-12 15:08,3,140,446,69,TRUE,80,4,,,,84,Up,Rainbow,0.44,13
2025-04-12 15:08,3,87,156,75,TRUE,81,4,,¢,,52,Up,Rainbow,0.15,10
2025-04-12 15:08,3,75,203,63,FALSE,82,4,,,,45,Down,Rainbow,0.2,16
2025-04-12 15:08,3,82,239,78,TRUE,83,2,,,,49,Up,Not Fish,0.23,9
2025-04-12 15:08,3,85,265,66,TRUE,84,4,,qr,,51,Up,Rainbow,0.26,15
2025-04-12 15:09,3,95,124,69,FALSE,85,4,,,,57,Down,Rainbow,0.12,13
2025-04-12 15:10,3,77,228,49,TRUE,86,4,,,,46,Up,Rainbow,0.22,24
2025-04-12 15:10,0,77,0,0,TRUE,0,4,,,,46,Up,Rainbow,0,49
2025-04-12 15:17,3,130,714,63,TRUE,87,4,,,,78,Up,Rainbow,0.71,16
2025-04-12 15:34,3,85,148,76,TRUE,88,4,,¢,,51,Up,Rainbow,0.14,10
2025-04-12 15:38,3,102,387,75,TRUE,89,4,,,,61,Up,Rainbow,0.38,10
2025-04-12 15:51,3,152,233,75,TRUE,90,4,,??,,91,Up,Rainbow,0.23,10
2025-04-12 16:03,3,142,195,67,TRUE,91,4,,,,85,Up,Rainbow,0.19,14
2025-04-12 16:11,3,115,646,71,TRUE,92,4,,,,69,Up,Rainbow,0.64,12
2025-04-12 16:20,3,82,602,82,TRUE,93,4,,,,49,Up,Rainbow,0.6,7
2025-04-12 16:20,3,67,183,72,FALSE,94,4,,,,40,Down,Rainbow,0.18,12
2025-04-12 16:21,3,75,233,74,TRUE,95,2,,,,45,Up,Not Fish,0.23,11
2025-04-12 16:22,3,85,378,79,TRUE,96,4,,,,51,Up,Rainbow,0.37,8
2025-04-12 16:26,3,137,160,74,TRUE,97,4,,,,82,Up,Rainbow,0.16,11
2025-04-12 16:39,3,127,168,74,TRUE,98,4,,ç,,76,Up,Rainbow,0.16,11
2025-04-12 16:56,3,122,44,69,TRUE,99,4,,?S,,73,Up,Rainbow,0.04,13
2025-04-12 17:07,3,112,292,74,TRUE,100,4,,,,67,Up,Rainbow,0.29,11
2025-04-12 17:19,3,140,323,79,TRUE,101,4,,,,84,Up,Rainbow,0.32,8
2025-04-12 17:21,3,122,290,65,TRUE,102,4,,,,73,Up,Rainbow,0.29,15
2025-04-12 17:28,3,120,302,70,TRUE,103,4,,,,72,Up,Rainbow,0.3,13
2025-04-12 17:29,3,97,125,72,FALSE,104,4,,K;a,,58,Down,Rainbow,0.12,12
2025-04-12 17:30,3,117,308,69,TRUE,105,4,,,,70,Up,Rainbow,0.3,13
2025-04-12 17:43,3,107,409,72,TRUE,106,4,,,,64,Up,Rainbow,0.4,12
2025-04-12 17:44,3,125,207,66,TRUE,107,4,,e,,75,Up,Rainbow,0.2,15
2025-04-12 18:03,3,105,338,72,TRUE,108,4,,,,63,Up,Rainbow,0.33,12
2025-04-12 18:10,3,95,431,74,TRUE,109,4,,,,57,Up,Rainbow,0.43,11
2025-04-12 18:15,3,140,228,70,TRUE,110,4,,,,84,Up,Rainbow,0.22,13
2025-04-12 18:29,3,110,318,77,TRUE,111,4,,,,66,Up,Rainbow,0.31,9
2025-04-12 18:44,3,110,132,79,TRUE,112,4,,,,66,Up,Rainbow,0.13,8
2025-04-12 18:59,3,120,406,73,TRUE,113,4,,,,72,Up,Rainbow,0.4,11
2025-04-12 19:03,3,120,257,73,TRUE,114,4,,,,72,Up,Rainbow,0.25,11
2025-04-12 19:14,3,152,201,72,TRUE,115,4,,,,91,Up,Rainbow,0.2,12
2025-04-12 19:36,3,142,595,71,TRUE,116,4,,,,85,Up,Rainbow,0.59,12
2025-04-12 19:44,3,150,298,73,TRUE,117,4,,,,90,Up,Rainbow,0.29,11
2025-04-12 19:51,3,145,98,79,TRUE,118,4,,˝ ,,87,Up,Rainbow,0.09,8
2025-04-12 19:59,3,127,373,68,TRUE,119,4,,,,76,Up,Rainbow,0.37,14
2025-04-12 20:12,3,140,161,79,TRUE,120,4,,,,84,Up,Rainbow,0.16,8
2025-04-12 20:14,3,105,394,74,TRUE,121,4,,,,63,Up,Rainbow,0.39,11
2025-04-12 20:19,3,82,479,80,TRUE,122,4,,,,49,Up,Rainbow,0.47,8
2025-04-12 20:49,3,110,168,57,TRUE,123,2,,,,66,Up,Not Fish,0.16,20
2025-04-12 20:49,3,65,952,74,TRUE,124,4,,,,39,Up,Rainbow,0.95,11
2025-04-12 20:49,0,65,0,0,FALSE,0,4,,,,39,Down,Rainbow,0,49
2025-04-12 20:55,3,115,207,61,TRUE,125,4,,,,69,Up,Rainbow,0.2,18
2025-04-12 22:52,3,125,200,84,TRUE,126,4,,,,75,Up,Rainbow,0.2,6
2025-04-13 0:49,3,155,119,73,TRUE,127,4,,,,93,Up,Rainbow,0.11,11
2025-04-13 2:53,3,122,105,73,TRUE,128,4,,q$*,,73,Up,Rainbow,0.1,11
2025-04-13 4:35,3,85,242,83,TRUE,129,4,,,,51,Up,Rainbow,0.24,6
2025-04-13 12:07,3,157,267,64,TRUE,130,4,,,,94,Up,Rainbow,0.26,16
2025-04-13 14:36,3,107,216,71,TRUE,131,4,,,,64,Up,Rainbow,0.21,12
2025-04-13 14:36,3,97,186,42,FALSE,132,4,,,,58,Down,Rainbow,0.18,27
2025-04-13 14:37,3,107,314,60,TRUE,133,4,,,,64,Up,Rainbow,0.31,18
2025-04-13 14:38,3,140,555,65,TRUE,134,4,,,,84,Up,Rainbow,0.55,15
2025-04-13 14:51,3,125,65,80,TRUE,135,4,,V5,,75,Up,Rainbow,0.06,8
2025-04-13 14:57,3,132,228,71,TRUE,136,4,,,,79,Up,Rainbow,0.22,12
2025-04-13 14:57,0,132,0,0,TRUE,0,0,,,,79,Up,Generic,0,49
2025-04-13 15:05,3,72,58,57,FALSE,137,4,,7G,,43,Down,Rainbow,0.05,20
2025-04-13 15:24,3,115,102,78,TRUE,138,4,,?,,69,Up,Rainbow,0.1,9
2025-04-13 15:27,3,120,187,73,TRUE,139,4,,,,72,Up,Rainbow,0.18,11
2025-04-13 15:33,3,110,428,47,TRUE,140,4,,,,66,Up,Rainbow,0.42,25
2025-04-13 15:33,3,85,193,48,FALSE,141,4,,,,51,Down,Rainbow,0.19,24
2025-04-13 15:39,3,110,224,81,TRUE,142,4,,,,66,Up,Rainbow,0.22,7
2025-04-13 15:52,3,127,333,74,TRUE,143,4,,,,76,Up,Rainbow,0.33,11
2025-04-13 16:03,3,97,204,79,TRUE,144,4,,,,58,Up,Rainbow,0.2,8
2025-04-13 16:12,3,130,160,64,FALSE,145,4,,,,78,Down,Rainbow,0.16,16
2025-04-13 16:12,3,165,217,76,TRUE,146,4,,,,99,Up,Rainbow,0.21,10
2025-04-13 16:29,3,90,749,80,TRUE,147,4,,,,54,Up,Rainbow,0.74,8
2025-04-13 16:29,3,97,1047,60,FALSE,148,4,,,,58,Down,Rainbow,1.04,18
2025-04-13 16:29,3,90,793,79,TRUE,149,4,,,,54,Up,Rainbow,0.79,8
2025-04-13 16:29,3,77,595,83,TRUE,150,4,,,,46,Up,Rainbow,0.59,6
2025-04-13 16:31,3,122,612,78,TRUE,151,4,,,,73,Up,Rainbow,0.61,9
2025-04-13 16:43,3,107,667,79,TRUE,152,4,,,,64,Up,Rainbow,0.66,8
2025-04-13 16:47,3,95,188,55,FALSE,153,4,,,,57,Down,Rainbow,0.18,21
2025-04-13 16:47,3,112,380,76,TRUE,154,4,,,,67,Up,Rainbow,0.38,10
2025-04-13 16:48,3,92,462,73,TRUE,155,4,,,,55,Up,Rainbow,0.46,11
2025-04-13 17:07,3,130,272,80,TRUE,156,4,,,,78,Up,Rainbow,0.27,8
2025-04-13 17:09,3,127,761,76,TRUE,157,4,,,,76,Up,Rainbow,0.76,10
2025-04-13 17:10,3,165,453,75,TRUE,158,4,,,,99,Up,Rainbow,0.45,10
2025-04-13 17:16,3,120,357,75,TRUE,159,4,,,,72,Up,Rainbow,0.35,10
2025-04-13 17:17,3,102,175,66,FALSE,160,4,,,,61,Down,Rainbow,0.17,15
2025-04-13 17:18,3,117,100,69,TRUE,161,4,,?,,70,Up,Rainbow,0.1,13
2025-04-13 18:09,3,120,309,74,TRUE,162,4,,,,72,Up,Rainbow,0.3,11
2025-04-13 18:11,3,142,674,57,TRUE,163,4,,,,85,Up,Rainbow,0.67,20
2025-04-13 18:32,3,147,253,62,TRUE,164,4,,,,88,Up,Rainbow,0.25,17
2025-04-13 18:45,3,130,108,71,TRUE,165,4,,,,78,Up,Rainbow,0.1,12
2025-04-13 18:51,3,102,602,79,TRUE,166,4,,,,61,Up,Rainbow,0.6,8
2025-04-13 18:55,3,115,428,73,TRUE,167,4,,,,69,Up,Rainbow,0.42,11
2025-04-13 19:39,3,122,44,77,TRUE,168,4,,ÊP,,73,Up,Rainbow,0.04,9
2025-04-13 19:56,3,130,306,75,TRUE,169,4,,,,78,Up,Rainbow,0.3,10
2025-04-13 19:59,3,100,29,80,FALSE,170,4,,ÉÄ¢,,60,Down,Rainbow,0.02,8
2025-04-13 19:59,3,132,294,75,TRUE,171,4,,,,79,Up,Rainbow,0.29,10
2025-04-13 20:07,3,90,341,83,TRUE,172,4,,,,54,Up,Rainbow,0.34,6
2025-04-13 20:45,3,125,173,70,TRUE,173,4,,,,75,Up,Rainbow,0.17,13
2025-04-13 20:52,3,107,93,78,FALSE,174,2,,´9Ê,,64,Down,Not Fish,0.09,9
2025-04-13 20:53,3,137,133,72,TRUE,175,4,,,,82,Up,Rainbow,0.13,12
2025-04-13 20:55,3,135,189,83,TRUE,176,4,,"G""N",,81,Up,Rainbow,0.18,6
2025-04-13 20:59,3,140,171,80,TRUE,177,4,,,,84,Up,Rainbow,0.17,8
2025-04-13 21:29,3,145,132,74,TRUE,178,4,,?,,87,Up,Rainbow,0.13,11
2025-04-13 21:35,3,130,75,81,TRUE,179,4,,,,78,Up,Rainbow,0.07,7
2025-04-13 21:35,0,130,0,0,TRUE,0,4,,,,78,Up,Rainbow,0,49
2025-04-13 21:55,3,87,485,69,TRUE,180,4,,,,52,Up,Rainbow,0.48,13
2025-04-13 21:56,3,140,118,80,TRUE,181,4,,?],,84,Up,Rainbow,0.11,8
2025-04-13 21:58,3,122,103,72,TRUE,182,4,,~C?,,73,Up,Rainbow,0.1,12
2025-04-13 22:39,3,137,140,75,TRUE,183,4,,,,82,Up,Rainbow,0.14,10
2025-04-13 23:07,3,137,141,73,TRUE,184,4,,,,82,Up,Rainbow,0.14,11
2025-04-13 23:08,3,125,252,77,TRUE,185,4,,,,75,Up,Rainbow,0.25,9
2025-04-13 23:47,3,125,112,75,TRUE,186,4,,,,75,Up,Rainbow,0.11,10
2025-04-14 1:18,3,125,247,81,TRUE,187,4,,,,75,Up,Rainbow,0.24,7
2025-04-14 1:20,3,75,219,68,TRUE,188,4,,,,45,Up,Rainbow,0.21,14
2025-04-14 1:52,3,100,191,74,TRUE,189,4,,,,60,Up,Rainbow,0.19,11
2025-04-14 2:39,3,135,193,75,TRUE,190,4,,,,81,Up,Rainbow,0.19,10
2025-04-14 2:39,3,90,145,76,TRUE,191,4,,,,54,Up,Rainbow,0.14,10
2025-04-14 3:47,3,145,235,82,TRUE,192,4,,,,87,Up,Rainbow,0.23,7
2025-04-14 4:13,3,127,125,62,TRUE,193,4,,/,,76,Up,Rainbow,0.12,17
2025-04-14 4:14,3,140,85,79,TRUE,194,4,,#S?,,84,Up,Rainbow,0.08,8
2025-04-14 4:27,3,105,171,81,TRUE,195,4,,,,63,Up,Rainbow,0.17,7
2025-04-14 4:29,3,107,248,78,TRUE,196,4,,,,64,Up,Rainbow,0.24,9
2025-04-14 4:46,3,130,208,73,TRUE,197,4,,,,78,Up,Rainbow,0.2,11
2025-04-14 5:49,3,105,102,63,TRUE,198,2,,?,,63,Up,Not Fish,0.1,16
2025-04-14 5:52,3,112,243,72,TRUE,199,4,,,,67,Up,Rainbow,0.24,12
2025-04-14 5:53,3,137,224,78,TRUE,200,4,,:B,,82,Up,Rainbow,0.22,9
2025-04-14 6:28,3,125,285,64,TRUE,201,4,,,,75,Up,Rainbow,0.28,16
2025-04-14 6:28,3,132,151,68,TRUE,202,4,,,,79,Up,Rainbow,0.15,14
2025-04-14 6:28,3,105,149,81,FALSE,203,4,,?_·,,63,Down,Rainbow,0.14,7
2025-04-14 7:44,3,100,-48,83,FALSE,204,2,,?O¢,,60,Down,Not Fish,-0.04,6
2025-04-14 7:45,3,122,479,70,TRUE,205,4,,,,73,Up,Rainbow,0.47,13
2025-04-14 8:15,3,95,532,78,TRUE,206,4,,,,57,Up,Rainbow,0.53,9
2025-04-14 8:15,0,95,0,0,FALSE,0,4,,,,57,Down,Rainbow,0,49
2025-04-14 8:19,3,102,362,76,TRUE,207,4,,,,61,Up,Rainbow,0.36,10
2025-04-14 8:19,0,102,0,0,FALSE,0,4,,,,61,Down,Rainbow,0,49
2025-04-14 8:20,3,100,266,72,TRUE,208,4,,¢,,60,Up,Rainbow,0.26,12
2025-04-14 8:47,3,82,517,57,TRUE,209,4,,,,49,Up,Rainbow,0.51,20
2025-04-14 8:51,3,75,120,63,FALSE,210,4,,,,45,Down,Rainbow,0.12,16
2025-04-14 8:51,3,87,380,47,TRUE,211,4,,,,52,Up,Rainbow,0.38,25
2025-04-14 8:52,3,72,110,49,FALSE,212,4,,,,43,Down,Rainbow,0.11,24
2025-04-14 8:53,3,87,428,70,TRUE,213,4,,,,52,Up,Rainbow,0.42,13
2025-04-14 8:59,3,107,282,79,TRUE,214,4,,,,64,Up,Rainbow,0.28,8
2025-04-14 8:59,0,107,0,0,FALSE,0,4,,,,64,Down,Rainbow,0,49
2025-04-14 9:02,3,107,256,76,TRUE,215,4,,,,64,Up,Rainbow,0.25,10
2025-04-14 9:02,3,87,133,82,FALSE,216,4,,,,52,Down,Rainbow,0.13,7
2025-04-14 9:06,3,107,247,72,TRUE,217,4,,,,64,Up,Rainbow,0.24,12
2025-04-14 9:23,3,115,475,75,TRUE,218,4,,,,69,Up,Rainbow,0.47,10
2025-04-14 9:30,3,125,121,81,TRUE,219,4,,,,75,Up,Rainbow,0.12,7
2025-04-14 9:49,3,112,545,62,TRUE,220,4,,,,67,Up,Rainbow,0.54,17
2025-04-14 9:59,3,90,725,63,TRUE,221,4,,,,54,Up,Rainbow,0.72,16
2025-04-14 10:05,3,115,278,75,TRUE,222,4,,,,69,Up,Rainbow,0.27,10
2025-04-14 10:12,3,112,521,74,TRUE,223,4,,,,67,Up,Rainbow,0.52,11
2025-04-14 10:13,3,97,215,76,FALSE,224,4,,,,58,Down,Rainbow,0.21,10
2025-04-14 10:13,3,115,418,73,TRUE,225,4,,,,69,Up,Rainbow,0.41,11
2025-04-14 10:13,3,92,277,80,FALSE,226,4,,,,55,Down,Rainbow,0.27,8
2025-04-14 10:16,3,117,479,74,TRUE,227,4,,,,70,Up,Rainbow,0.47,11
2025-04-14 10:43,3,122,313,73,TRUE,228,4,,,,73,Up,Rainbow,0.31,11
2025-04-14 10:49,3,157,952,61,TRUE,229,4,,,,94,Up,Rainbow,0.95,18
2025-04-14 11:08,3,110,160,79,TRUE,230,4,,,,66,Up,Rainbow,0.16,8
2025-04-14 11:09,3,110,119,77,TRUE,231,4,,,,66,Up,Rainbow,0.11,9
2025-04-14 12:02,3,155,535,80,TRUE,232,4,,,,93,Up,Rainbow,0.53,8
2025-04-14 12:16,3,130,888,43,TRUE,233,4,,,,78,Up,Rainbow,0.88,27
2025-04-14 12:28,3,152,115,63,TRUE,234,4,,,,91,Up,Rainbow,0.11,16
2025-04-14 12:32,3,120,416,69,TRUE,235,4,,,,72,Up,Rainbow,0.41,13
2025-04-14 12:32,3,112,238,59,FALSE,236,4,,,,67,Down,Rainbow,0.23,19
2025-04-14 12:35,3,117,318,63,TRUE,237,4,,,,70,Up,Rainbow,0.31,16
2025-04-14 12:36,3,97,198,66,FALSE,238,4,,,,58,Down,Rainbow,0.19,15
2025-04-14 12:36,3,117,187,63,TRUE,239,4,,,,70,Up,Rainbow,0.18,16
2025-04-14 12:37,3,120,198,74,TRUE,240,4,,,,72,Up,Rainbow,0.19,11
2025-04-14 13:05,3,140,117,73,TRUE,241,4,,:*,,84,Up,Rainbow,0.11,11
2025-04-14 13:23,3,112,341,75,TRUE,242,4,,,,67,Up,Rainbow,0.34,10
2025-04-14 14:02,3,120,273,80,TRUE,243,4,,,,72,Up,Rainbow,0.27,8
2025-04-14 14:03,3,120,260,76,TRUE,244,4,,,,72,Up,Rainbow,0.26,10
2025-04-14 14:07,3,122,201,77,TRUE,245,4,,,,73,Up,Rainbow,0.2,9
2025-04-14 14:16,3,85,519,82,TRUE,246,4,,,,51,Up,Rainbow,0.51,7
2025-04-14 15:02,3,110,151,79,TRUE,247,4,,,,66,Up,Rainbow,0.15,8
2025-04-14 15:06,3,95,204,82,TRUE,248,4,,,,57,Up,Rainbow,0.2,7
2025-04-14 15:08,3,112,519,69,TRUE,249,4,,,,67,Up,Rainbow,0.51,13
2025-04-14 15:09,3,97,187,68,FALSE,250,0,,,,58,Down,Generic,0.18,14
2025-04-14 15:09,3,97,816,81,TRUE,251,4,,,,58,Up,Rainbow,0.81,7
2025-04-14 15:10,3,117,134,66,TRUE,252,4,,,,70,Up,Rainbow,0.13,15
2025-04-14 15:37,3,132,368,67,TRUE,253,4,,,,79,Up,Rainbow,0.36,14
2025-04-14 15:50,3,90,416,83,TRUE,254,4,,,,54,Up,Rainbow,0.41,6
2025-04-14 16:03,3,147,979,51,TRUE,255,4,,,,88,Up,Rainbow,0.97,23
2025-04-14 16:27,3,137,545,72,TRUE,256,4,,,,82,Up,Rainbow,0.54,12
2025-04-14 16:39,3,127,428,69,TRUE,257,4,,,,76,Up,Rainbow,0.42,13
2025-04-14 16:55,3,92,616,57,TRUE,258,4,,,,55,Up,Rainbow,0.61,20
2025-04-14 16:58,3,132,276,77,TRUE,259,4,,,,79,Up,Rainbow,0.27,9
2025-04-14 17:14,3,140,630,75,TRUE,260,4,,,,84,Up,Rainbow,0.63,10
2025-04-14 17:34,3,120,259,83,TRUE,261,4,,,,72,Up,Rainbow,0.25,6
2025-04-14 17:41,3,97,521,75,TRUE,262,4,,,,58,Up,Rainbow,0.52,10
2025-04-14 17:54,3,122,576,64,TRUE,263,4,,,,73,Up,Rainbow,0.57,16
2025-04-14 18:00,3,107,395,75,TRUE,264,4,,,,64,Up,Rainbow,0.39,10
2025-04-14 18:07,3,57,401,78,TRUE,265,4,,,,34,Up,Rainbow,0.4,9
2025-04-14 18:10,3,132,644,76,TRUE,266,4,,,,79,Up,Rainbow,0.64,10
2025-04-14 18:10,3,75,616,79,TRUE,267,4,,,,45,Up,Rainbow,0.61,8
2025-04-14 18:35,3,112,532,70,TRUE,268,4,,,,67,Up,Rainbow,0.53,13
2025-04-14 18:38,3,87,101,77,FALSE,269,4,,cKÅ,,52,Down,Rainbow,0.1,9
2025-04-14 18:38,3,112,233,76,TRUE,270,4,,,,67,Up,Rainbow,0.23,10
2025-04-14 18:46,3,132,374,74,TRUE,271,4,,,,79,Up,Rainbow,0.37,11
2025-04-14 18:50,3,112,44,79,TRUE,272,4,,?L,,67,Up,Rainbow,0.04,8
2025-04-14 18:50,0,112,0,0,FALSE,0,4,,,,67,Down,Rainbow,0,49
2025-04-14 20:12,3,110,188,84,TRUE,273,4,,,,66,Up,Rainbow,0.18,6
2025-04-14 20:38,3,120,332,82,TRUE,274,4,,,,72,Up,Rainbow,0.33,7
2025-04-14 21:20,3,100,174,69,TRUE,275,4,,SA,,60,Up,Rainbow,0.17,13
2025-04-14 21:38,3,95,292,81,TRUE,276,4,,,,57,Up,Rainbow,0.29,7
2025-04-15 1:13,3,160,302,80,TRUE,277,4,,,,96,Up,Rainbow,0.3,8
2025-04-15 4:18,3,85,128,85,TRUE,278,4,,,,51,Up,Rainbow,0.12,5
2025-04-15 5:53,3,85,346,85,TRUE,279,4,,,,51,Up,Rainbow,0.34,5
2025-04-15 7:26,3,87,449,79,TRUE,280,4,,,,52,Up,Rainbow,0.44,8
2025-04-15 7:26,0,87,0,0,FALSE,0,4,,,,52,Down,Rainbow,0,49
2025-04-15 10:12,3,127,272,75,TRUE,281,4,,,,76,Up,Rainbow,0.27,10
2025-04-15 10:29,3,102,833,62,TRUE,282,4,,,,61,Up,Rainbow,0.83,17
2025-04-15 13:29,3,142,523,73,TRUE,283,4,,,,85,Up,Rainbow,0.52,11
2025-04-15 14:25,3,120,499,63,TRUE,284,4,,,,72,Up,Rainbow,0.49,16
2025-04-15 14:41,3,125,979,63,TRUE,285,4,,,,75,Up,Rainbow,0.97,16
2025-04-15 15:23,3,132,527,71,TRUE,286,4,,,,79,Up,Rainbow,0.52,12
2025-04-15 15:51,3,77,856,72,TRUE,287,4,,,,46,Up,Rainbow,0.85,12
2025-04-15 15:57,3,127,453,68,TRUE,288,4,,,,76,Up,Rainbow,0.45,14
2025-04-15 16:01,3,85,725,71,TRUE,289,4,,,,51,Up,Rainbow,0.72,12
2025-04-15 16:01,0,85,0,0,FALSE,0,4,,,,51,Down,Rainbow,0,49
2025-04-15 16:26,3,112,245,78,TRUE,290,4,,,,67,Up,Rainbow,0.24,9
2025-04-15 16:26,0,112,0,0,FALSE,0,4,,,,67,Down,Rainbow,0,49
2025-04-15 16:34,3,110,354,74,TRUE,291,4,,,,66,Up,Rainbow,0.35,11
2025-04-15 16:37,3,130,137,80,TRUE,292,4,,-,,78,Up,Rainbow,0.13,8
2025-04-15 16:49,3,137,507,68,TRUE,293,4,,,,82,Up,Rainbow,0.5,14
2025-04-15 17:41,3,122,793,71,TRUE,294,4,,,,73,Up,Rainbow,0.79,12
2025-04-15 17:49,3,110,793,73,TRUE,295,4,,,,66,Up,Rainbow,0.79,11
2025-04-15 18:14,3,125,339,82,TRUE,296,4,,,,75,Up,Rainbow,0.33,7
2025-04-15 18:25,3,127,177,77,TRUE,297,4,,,,76,Up,Rainbow,0.17,9
2025-04-15 20:07,3,112,627,79,TRUE,298,4,,,,67,Up,Rainbow,0.62,8
2025-04-15 21:01,3,122,561,68,TRUE,299,4,,,,73,Up,Rainbow,0.56,14
2025-04-15 22:28,3,87,394,76,TRUE,300,4,,,,52,Up,Rainbow,0.39,10
2025-04-16 1:09,3,150,292,82,TRUE,301,4,,,,90,Up,Rainbow,0.29,7
